sentence	label	gender
航班覆盖目的站及时间均	1	female
你搜掼蛋或者淮安跑得快	1	female
接着第二天下雪就到了零下十几度	1	male
有其他活动啊不局限于游泳啊	1	female
感觉有点胸大吗	1	male
可另配置三爪液压卡盘	1	female
还有个熊猫头的长裙子呢	1	female
不甩我哈都准备发短息了	1	female
大将军没几个打得过我的	1	female
其实你妈醉翁之意不在酒	1	male
我宁愿在我的生命中永远缺失	1	female
不晓得噢应该还可以练你们一圈	1	female
推荐解放军南昌九四医院	1	male
我就没玩儿过好多炫舞	1	male
你那卡通娃娃怎么卖的啊	1	female
没老瓶盖这个本钱我哪敢去二十啊	1	female
网上看到您有抱怨师生关系的言辞	1	female
黄骅下雨了快吃饭吧	1	male
广西那种比较穷的地方	1	male
你学打理朋友圈难道不是吸引他们	1	male
准备重新开始你的生涯啊	1	female
失败了淑君老佛爷云姐	1	female
蠢秃子要是穿黑色雪纺的怎么样	1	female
翁菁菁自己再买就好啦	1	female
就是炫酷滑板鞋	1	female
宁愿你对我凶冷也不要这样	1	male
你总结的更狠有个男的还聊蒙圈儿了	1	male
我弟弟在淮南师范学院上学	1	female
然后陈阳娃儿咋样了啊	1	female
把房子租到王雅娟那里	1	male
我准备玩玩英雄杀	1	female
你大秦皇帝可以买来玩儿	1	female
你找个马霞日记让你儿子看看	1	female
准备在大学耍啊	1	female
无聊就看天涯明月刀或者轩辕剑	1	female
瓮安飞跃有和你说什么没	1	male
凤娟他也在我们的群	1	male
可能在临城的宣传还不到位吧	1	female
这不是黄烨的更难了呵呵	1	male
领导允许回来的让我今天休息	1	female
估计翁玉耀要	1	female
日为水法宣传周	1	female
人潮拥挤我也陪你走李明月	1	female
男生寝室只有耍手机和睡着了的	1	male
你让群里的师兄们情何以堪正在写	1	male
话说我们水军群咋还不发平板啊	1	female
不准耍赖手贱惹的祸	1	female
叫他来的时候买马上叫雄鱼接电话	1	male
您穿得少我一直都没脱秋裤	1	male
王兴石我好怀念那段日子呀	1	male
王雪云直接帮申请的	1	female
淮安那个食品学院	1	female
就是播放器像抽筋一样卡着	1	female
我是广东药学院的方娟	1	female
傲云见哥哥差点摔倒	1	female
这就是咱们俩的明天早上有课吗	1	male
我给你填了也盖不到章的嘛	1	male
黄尚那时英雄本色	1	female
段誉黄蓉类型的神侠	1	female
会不会山体滑坡	1	female
精心准备的节目勇夺桂冠	1	female
永远都是不愿意相信	1	male
新生军训还要爬缙云山哦	1	female
粉色雪纺长裙半身应该怎么配	1	female
但最后报了电气或者机械自动化	1	female
你居然和陈佳是同年同月同日生的	1	male
娃上的幼稚园或者小学	1	female
好厉害本群真是冠军的摇篮吗双打	1	male
好那我专心的准备军理去了	1	female
今晚来阳光网吧甩给我吧你来不来	1	male
你别着急好不将军这辈分好像不对	1	female
今日莫去看泳装妹妹哦	1	female
你在翁安哪里呢	1	female
我是黄脸婆见小娃娃当然臊呀	1	female
我准备少耍一天	1	female
永远这种失落	1	female
你竟然可以允许我爱阳哥哥	1	male
皇上难道是估计寡人	1	male
螺旋陨星臂铠	1	female
就没有娃的娘了嗯我也是起床	1	male
万一你惹我不高兴	1	female
我觉得芒果雪糕也好做	1	female
将来不是更长时间听说你又怀孕了	1	male
是啊因为她不经过我允许就用我	1	female
你们那个蛙泳的拿回来了吗	1	female
差点把蛋摔散黄了跑哪儿去了	1	female
袭击了西江河上的日军运输队	1	male
但是就这么认识了黄勇	1	male
我们咨询群来了个民族英雄	1	female
您可以买娃娃裙	1	female
那夏阳和乐琼怎么样他们两个	1	female
二娃和头次在酒吧喝酒的那个男的	1	male
学院就给环境科学那边拨钱	1	female
慢性肾衰竭的临床表现	1	female
好几次黄娟喊我	1	female
黄宠霞福田保税区市花路	1	male
等你何时成富翁了再说吧	1	male
上法院还允许被告请辩护	1	male
挺好哒吧准备好你的军训吧	1	female
我好怀念以前我们在菊园的日子	1	female
请给我兄弟约摸一个吧	1	male
患者怀着希望来	1	male
副局长黄永强讲话	1	female
本地的准军事部的人当支援	1	male
叫我游泳还有陪游泳的人都淹死吧	1	male
火源也有关系我家里的火不太均匀	1	female
快点长出这样一排牙我不想上网了	1	male
卡西利亚斯欧洲冠军	1	female
他和黄又是兄弟	1	female
你们是知道的如果关机也不怨我	1	female
挺怀念高一一起打球的日子的	1	female
明星怀孕不得说准确哦	1	male
准备怀孩子了	1	female
但是她们咬着牙把我背去医院	1	male
快点啊我弄我第二个勋章	1	female
沿走向及倾向均角稳定	1	male
而且月末都要开演了	1	male
近期我院举办少女意外怀孕助活动	1	female
那怀着不准备修了	1	female
打台球或者游泳呢	1	male
连蛋黄都甩出来呢	1	female
我说你们是准备去外面玩	1	female
还没看到人怀强滚开先	1	male
马雪敏谁啊小学没毕业	1	male
你不是大富翁了	1	female
你要不冷血你养不起我咋了	1	male
程雪梅钟群	1	male
维稳经费超过军费	1	female
我怀疑电磁铁的弹簧力气不够大	1	female
张佩君你地班葛喔	1	female
医院出具怀孕证明必须超吗	1	female
我这边签字盖章后先发传真给你	1	female
我绝不允许你去群那儿	1	female
就是觉得小的考不均匀	1	male
第一次准备好润滑油最好是先操逼	1	male
工作根本不允许在家吃饭	1	female
奔那边那葵涌假日酒店么	1	female
渊博得都赶不上时代了	1	female
亮亮想我没有时雪梅时雪梅	1	male
我准备进军通天塔了	1	female
我还想等杨军刷卡呢	1	male
停电前不是洗好啦	1	male
今天你心情不好就喝吧	1	male
天津允许钢筋甲供吗	1	male
加强神州行家园卡的宣传	1	female
膝盖以上的雪纺半身裙	1	female
培训合约价目前换没有	1	male
是粉红大布娃娃的群吗	1	female
抗日战争军事作战图	1	male
所以啊也要允许我家小杰	1	female
是不是黄兄在吗	1	male
法律不允许的注意安全现在回去	1	male
抽调人员在工作日期间不得缺勤	1	female
嘻嘻我同事那张游泳卡如果是	1	female
我有翁子杰的密码	1	male
而且小的接电话速度永远是很快	1	female
那我要允许你干点儿啥呢	1	female
然后晚上就一直在永安医院	1	female
佳佳长肥啦圆了丰满好看不要减肥	1	male
我这里可是一路坎坷	1	male
没经过他允许我俩都是阳性	1	male
你十二月中下旬	1	male
打坏了赔不起你家很穷	1	female
短袖收腰纯色雪纺连衣裙	1	female
尚佳新苑是挺安全的	1	female
我只知道我的良兄弟生日	1	female
她是百万富翁的女人	1	female
去了北京的协和和军区总医院	1	female
你好意思吗你妈妈都一穷二白	1	male
不是橘子不管我事媳妇不是我娃儿	1	male
熏死你们这些狂徒	1	female
我以为谁冤枉我老婆呢	1	female
他们会在各大网页的娱乐圈儿上	1	male
史婧琳拿冠军季导有钱分吗	1	female
职工在我公司月平均收入为	1	female
你是因为杨洁所以截侉子	1	male
淮北假日旅行社	1	female
能到的地方还叫穷乡僻壤	1	male
三峡院比较靠谱关注官网	1	female
就你那胸啊吃十吨也白扯	1	female
果然扯淡昨晚梦见拔牙	1	female
你以后需要注意你的措辞	1	male
我今早上看到大富翁	1	female
你值得拥有一直用欧莱雅系列产品	1	female
结果发现校服裤子不允许	1	male
改天到将军山庆祝我要后天回去	1	female
你在一个医院做宣传累积的经验	1	female
声哥的祈求者玩的出神入化	1	female
那词曲作者是谁要说吗	1	female
我找个好像琼姐那么漂亮的老婆先	1	male
精准词流量不是很高	1	female
觉得你是贱人现在属于兄弟那种的	1	male
开始我还劝他要乖	1	female
看熊大熊二呢我嫂子的孩子我无聊	1	female
两个台卡缺连接图	1	female
同房怀孕预产期是什么时候	1	female
如何把显卡调到最佳性能	1	female
惹你啊奥羽冠军	1	female
请去云南的朋友节约用水	1	female
裙子式的不太好游泳的	1	female
记错了你是梁文娟我有个朋友也叫	1	male
摸摸话说婆婆的胸真的很大的	1	male
我愿意和我的杨兄弟一起去奋斗	1	female
目前仍缺一张内地券商	1	female
我最近都很激情让我忘怀去吧拜拜	1	female
怕将来不能拥有你干啥那	1	male
班里的群他俩互加好友	1	female
背部一个角有点缺损	1	male
居然拥对我你去银行回馈	1	male
我把电脑让给东升了谢谢兄弟	1	male
脑壳里跳出来的都是葫芦娃的旋律	1	female
那黄慧娟你搞定了没有	1	male
在北京解放军	1	male
两个难道不是冤枉我	1	female
虽然黄犬的齿牙交错	1	female
说话头就嗡嗡的	1	male
白水洋鸳鸯溪二日游是嘛	1	female
请您发送劵号密码进行预约	1	male
离婚就行了娃娃以后过生日都丢脸	1	male
我大概十一或者十二	1	male
你要减肥你们开始军训没有	1	male
他老婆怀孕了人家就退群了	1	female
几个着短噶就系甘罗树熊稳做	1	male
黄丹琼婚礼的团队都搞定啦	1	female
倒不知她愿不愿去雍和宫	1	male
准备回来玩几天呢	1	male
我家的老黄狗已经够凶猛的了	1	female
为什么这个群里没熊啊	1	female
公交车到永宁中医院下车	1	female
雅娟走我下楼了菜场见	1	female
杏儿把我拉进新生群玩哈撒	1	female
等稳定后联系你兄弟	1	female
西瓜红雪纺连衣裙	1	female
别让他摔下床了	1	female
法律不允许的你还敢做	1	male
陈海霞给张春那个小的卡号	1	female
上江五官科医院拐进去	1	male
晚莲之协会将在多玩歪歪频道	1	female
说中国历史上的皇帝明君圣主少	1	female
我喊准备喊杜鹃也	1	female
还要慢慢等下一个属于我的圈子	1	female
安陆台记者熊薇报道	1	female
我生气起来谁也惹不起	1	female
刷枪要钱的都是穷逼骗子	1	female
不要扯那些英雄联盟的事儿了	1	female
时他们早日甩掉拐杖	1	female
我愿永远做你的小傻瓜	1	female
哪一个男人不渴望拥有	1	female
就是怀念以前的日子	1	female
好怀念以前玩儿飞飞既日子	1	male
找科技部	1	male
你准备辞职还是怎样	1	female
建议连云港申请该词专利	1	female
我国各地水中含氟量呈不均匀分布	1	female
我也在渴望蜂拥而至	1	male
你早想我今日约你	1	female
看到秦湘怀孕这一集了第二十四集	1	female
向日葵说她要读军校	1	female
我在群里怂恿人开团呢做代理	1	male
没准儿是怀着孕结的婚呢	1	female
猫的卡带磁条的那边掉了	1	female
生日买俩鸡爪吃	1	female
多宣传啊上次咱四个那个群还有吗	1	male
那你给刘爱军或者曾志文吧	1	male
自己在微群上喊那么凶	1	female
劝她永远死心哈哈哈知道真相	1	male
本来他们约我去电影院看	1	female
火车上就这样我陪佳铭来学英语	1	female
那亲爱的注意保暖多穿点儿	1	female
你妈逼还在玩儿大富翁	1	female
东方不败之风起云涌	1	female
村里的兄弟偶尔	1	male
我可羡慕别人标准的游泳姿势了	1	female
小翁最近怎么都没有货	1	female
松娇不是准备辞职了吗	1	male
你是一捆子牙签	1	female
滚蛋明天把你和你的好兄弟绑在一起	1	male
裙子一般是黑色均码的	1	female
要不在医院太贵弄个牙	1	male
你貌似没有收获温柔和勇气么么哒	1	female
我在微博上也开了个账号宣传	1	male
这远水解不了近渴啊	1	male
假期准备去哪儿玩	1	female
我刚准备说雪丹成绩好的	1	female
黄磊确定是怀孕了	1	female
凤凰城辞了现在还没工作	1	female
借不到卡就他请施雪说你借到卡了	1	male
群众的眼睛是雪亮的	1	female
都允许推迟交	1	female
这次缺血是找我的	1	female
我这种穷人只能靠绑架混日子了	1	male
第一次抓娃娃就抓个小黄人儿	1	male
为啥女的都说都敏俊	1	male
还未必有人愿意来帮你宣传	1	female
社会很现实陈勇波又喝醉了	1	male
我有时候还挺怀念在学校的日子	1	male
现在一苍穹就网络不稳	1	female
大概会超出许多平庸者的预期	1	male
有你兄弟陪你跟你睡一床	1	female
不然在群里或圈里口碑不好的飯	1	male
你看黄色啊怎么流量就有	1	male
没有刷牙洗脸准备回学校	1	female
机务多吃香销售让人觉得油嘴滑舌	1	male
本群兄弟为人正直	1	female
多特蒙德夺走了德甲的滚军	1	female
他们是不平均结婚年龄可大了	1	female
四川外语学院余佳洋男	1	female
借道从贵州到怀化再到桂林到衡阳	1	male
好嘛香薰一般什么价位	1	female
慈航好久举办向日葵花节吗	1	male
向日葵会永远向着太阳	1	female
我能把照片甩到花花群里吗	1	male
当你的名字滑过我的耳边时	1	female
那天去广场小孩儿滑旱冰撞我身上了	1	male
酱爆鱿鱼淮南牛肉汤土司和冰淇淋	1	male
或者永远不会知道	1	male
想把黄龙顺道一起玩了	1	female
今天我看到你的兄弟了	1	female
自己兄弟就这么损我呢	1	male
你们家产品拥有	1	female
买个或者熊猫算了	1	male
从穷日子过来的你还是呢呀	1	male
我去还要带群娃娃兵	1	female
没有勇气承认自己是傻子中的极品	1	female
李勇你是在铁路局有熟人吧	1	male
我只能周六或者周日	1	female
我明天早上发你邮箱吧	1	female
魏占勇的胶带卷	1	male
还很怀念我们疯狂的去唱歌	1	male
你不愿意去你婆婆住就在家玩两天	1	male
那行吧还没定佳颖没准有别的想法	1	male
对于利益熏心的女人来说是好地方	1	male
头不是自己的耳朵嗡嗡响不舒服	1	male
改成准军事化会操专题台历了	1	female
说不准拿个冠军呢	1	male
南宁市邕江大学体育中心	1	male
你是有好多缺点够让我痛快的埋怨	1	male
上海的大雪飘起我在打麻将	1	female
辞呈截图递交日	1	female
可以查询各军团的市场记录	1	female
那里只有个协佳尿科医院	1	female
让马刺跟步行者争夺冠军吧	1	female
下次去游泳叫上桥新媛呗	1	female
能不能愉快的玩耍了好漂亮	1	female
每年成功输送日本学生大约在	1	female
我卡死了撸不撸我开学再进军	1	male
我准备辞职回家放暑假了	1	male
可以不看那梁炅我们有多深的感情啊	1	male
你好好睡一觉雪琴昨天回家订婚	1	female
那么我预约天语雅阁定几点的	1	female
哎好吧我去研究志愿军	1	male
吴志勇要来盖章的呢	1	female
祝所有军人赶紧被老婆打	1	female
我是黄允上的班长的号	1	female
不允许看电视拜拜	1	female
日后好相见啊雪雪	1	female
买票就直接玩给黄牛	1	female
讲台上的苍蝇嗡嗡叫	1	female
苦命的娃娃没贼你别叫了	1	female
日刊登理财产品宣传广告	1	female
那你要算准了怀	1	male
你陪你的好兄弟去领取吧	1	female
你的意思是有个娃娃在你的肚子里	1	female
送牛翁访重庆杨大爷	1	female
甲方文件均登记	1	female
蒲公英的约定很好听哇咔咔	1	female
让他俩弄得神经衰弱而亡	1	female
群众的眼光是雪亮的你不知道吗	1	female
佳娃子娇妹子又在上班	1	female
快点变成亿万富翁啊	1	male
谁大学一出来就是百万富翁啊	1	female
李育轩赶紧给我个理由吧	1	female
宏经名词解释我还没整理噢瓜瓜啊	1	male
去泡温泉去拐卖小孩儿他妈妈	1	female
每次玩儿机甲都很无语	1	female
来捷群之后还是挺乖的	1	female
哈哈我想你偷人去了在床上约会	1	male
怕引起怀疑天天不回家	1	male
灯光出现星芒就是小光圈	1	female
估计周日你的泳衣来不了了	1	female
你去苏州吴江永鼎医院做剖腹产检查吗	1	female
好爽你姓李昨天吃了六根雪糕怎样	1	male
你能让我摸摸胸吗就一下	1	male
你教我咋个在床上玩儿电脑舒服	1	male
我现在还挺怀念咱能在一起的日子	1	male
头两侧嗡嗡的疼	1	male
星期日抄哪些一行单词哟	1	female
已经允许得预算	1	male
钦院的娃你就喜欢面包不是	1	male
谎言永远被真相打破我求你不在	1	female
你愿意与我无论贫穷富贵不分离吗	1	female
度假村均等不属于普通标准住宅	1	male
不要扯军队的事了	1	male
结果把人家来盖章的凶走了	1	female
情人给娃儿结婚啥时嘿呀结婚	1	female
大屌丝我是从不卖萌不带这么冤枉	1	male
关于翁美玲的视频	1	female
我在看亡命军的	1	female
同时复查	1	female
那些合约机到底能不能机卡分离用	1	female
开玩笑啦一群室友看午夜凶铃	1	female
王雪萌是我未婚妻你忘了好吧	1	male
很多人去军训然后就去买东西啦	1	female
你有点缺乏安全感如果有人陪你睡	1	female
明白晏儿你就去下玉龙雪山一日游	1	female
还没冲凉刚刚跟吴永钦接视频了	1	female
剑桥少儿英语一级单词卡	1	female
永嘉县妇幼保健院周卫平	1	male
首长上什么中军学院	1	female
都在想念那飘雪的日子	1	female
哑巴说话了一定是你在耍我	1	female
我那个可是翁老师的结论	1	female
拐个皇帝回现代改造	1	female
卫生间地面瓷砖破损	1	female
剪刀女侠您的马甲是哪只	1	female
国宣大饭店电影院	1	male
颇有寡人当年风范聊的挺嗨啊	1	female
你不去看初一的军训啊	1	male
我喜欢熊猫的或者米奇的	1	female
那个乐轩卡盟没得卖吗	1	female
去读六级单词噢	1	female
这么嗨雷军不是打钱给你了	1	female
我还没有给这俩儿英雄一人一个大洋	1	female
能玩水果不卡的	1	male
组负载均衡稳定性高的免费赠送	1	male
你多少号儿辞职啊今天快来呀	1	male
为了可以开放泳池	1	female
你什么时候离开瓮安啊	1	female
可以允许我叹口气吗	1	male
黄佳楠你怎么了	1	male
哼你不是说坚持没什么用吗黄诗咏	1	male
所以全场都不允许使用优惠券了吗	1	female
我只去酒店或者宾馆	1	male
妹的英雄联盟下载器用的是旋风	1	female
日军为何不打延安	1	female
谁允许你们乱叫	1	male
散卖的要等到军训或者开学都可以	1	female
县委向群众发放宣传手册	1	male
我不用去稳坐宗军帐	1	female
王迎春永州市第三人民医院	1	female
我妈妈好像有意愿让我出来玩儿	1	female
而是我等你你一直学校还有泳衣	1	male
那乖乖现在准备出发啊	1	female
单辊磁选机基本选不出来磁性渣了	1	female
黄红娟的生日是多少	1	female
九日兄你不诚实	1	female
他是要翻盖还有滑盖的	1	female
我这个人是不是惹你生气了	1	male
那是一标准慈禧在世啊	1	female
早早孕试纸显示未怀孕	1	male
先叫他乖乖地在外婆家	1	male
南开区空军医院湖北路国际大厦	1	female
这老板看金庸入魔了吧	1	male
你会不会游泳哦哦没准	1	female
蛮好的颜色均匀	1	male
不过很怀念二中的日子吖	1	female
但愿是我们冤枉他的	1	female
日语二级重要词汇	1	female
婉君主要是组织准备生日会	1	male
群了兄弟姐妹们	1	male
所有的娱乐场所都不允许去	1	female
按说群众的眼睛是雪亮的	1	male
我现在准备退出呱呱了	1	female
台湾永卡固实业有限公司	1	female
如果允许我还是不想这样的	1	female
还是私人的医生说我去医院看牙呢	1	female
准备带她出去玩哈	1	female
想哪个雪在冰吻群	1	female
可是我现在没有英雄班德尔	1	male
其实你最大的缺点就是脾气	1	male
唐元春女淮南院	1	female
别这样伊扬兄弟生日	1	female
今日有没节目啊今天去哪里耍	1	female
吕梁人事人才网温雅娟	1	female
很有勇气才会引人注意没有为什么	1	male
今晚约的黄期锋	1	female
叫你们黄龙的俩娃介绍一个	1	female
就不会抓住消费者耍酷的心理呀	1	female
医学上怎么界定怀孕日期	1	female
下午她也问促销有没有愿意辞职的	1	female
我们医院报名都是二军大考点	1	female
射钉要均匀排布	1	female
给你兄弟网购条棉裤	1	female
我等群里兄弟一块	1	female
我刚吃了个桃子牙齿卡住了	1	female
但是在拥有你的日子里	1	female
入院宣教未及时到位	1	female
不知道俺家可球穷	1	female
群聚会你怎么带娃儿一路去吗	1	male
许云真的一点儿也不了解雪儿	1	female
庸者在借口中沉沦	1	female
十在寝室耍啊你发生了什么事	1	female
黄浦慈善公益联合会	1	female
你认识黄淑娟吗	1	male
到达广州军区疗养院	1	female
就是那个黄雪琴	1	male
哪有不理你勤劳的我刚去刷牙洗脸	1	female
点这些人把胸露出一大波儿	1	female
这么敬业辞职是老板的损失啊	1	female
那这么算肯定是先怀孕了	1	male
没时间不要欺负我你冤枉	1	male
好像有第二单词吧我问问易英语	1	female
我宁愿永远不吃	1	male
那你洗完和姜雪他们溜达啊	1	female
我这儿很多冰雪女王卡	1	male
你躺我怀里愿意吗	1	female
准备弄一副耳塞	1	female
历史是任由胜利者打扮的半老徐娘	1	male
你不要中枪哦我想要个拥抱	1	female
就是你让黄其波帮忙点	1	female
将军你陪我去买葡萄钱你付吗	1	female
我看黄武军写的那个整改报告	1	female
哈哈青辉永远是第二双季节	1	male
哈哈哈我今年二月十七日上佳缘的	1	male
没有娇玉雅真雪丽都到了	1	male
人群已经聚成了一个圆圈	1	male
马甲勇士来了再给你	1	female
我想去迪卡琼斯了	1	female
顺便帮我捎几包张君雅小妹妹	1	female
房门是磁卡的吗	1	female
我真是为那些志愿军惋惜	1	male
那就做好打工生涯的准备	1	female
现在炫舞都能下水游泳了吗	1	male
勇者斗还不错	1	female
但是要准备好辞职报告给我	1	female
不过锦山没下他们叫我回去打雪仗	1	male
美国年美奥斯卡最佳	1	female
大地的谎言金庸笑傲江湖神雕侠侣	1	female
你都上床了牙还没刷	1	male
她是从军区总医院转来做康复的	1	female
就没时间带雅君了	1	male
不许退群改成姊妹群在吗亲	1	male
你是良川的啊可怜的雪儿	1	male
物邻说让他们打印宣传单	1	male
云霞根本不知道锅贴在哪儿	1	male
现在李丽娟都抱怨他了	1	female
被别人拐走有很多心甘情愿	1	female
没见过这样损师兄的	1	female
市委宣传部副部长和李院要参加	1	female
也可能是缺钙和电解质紊乱所致	1	female
蓬布的那种军用卡车	1	male
你不要跟个日年娃说话	1	female
而且淮南租房子的人应该不多吧	1	female
老公我允许你买这双	1	female
我俩约着在黄陂南路吃饭	1	female
孔雪凡说明天要来找我	1	male
我先写军训日志	1	male
辞职找到其他工作	1	male
老婆鸡鸡睡老公永远爱你的好好摸	1	male
虽然知道你居心叵测	1	female
太感谢杨利娟和王丽娟了	1	male
你们不是也以为自己是比尔盖茨么	1	female
你在黄骅人民医院吗	1	female
不知道是不是品味轩弄到的	1	male
为公司在职准备怀孕女员工申请了	1	male
医院也有很多理由来推辞	1	female
发了工钱剥削你们几天	1	male
上床那时候就没凶了	1	male
世界抗衰老学会落户北京	1	male
击寒从云端翻滚摔下	1	female
你们军哥进群了啊	1	male
抽十个人送全套英雄卡	1	female
我担心涌上一群人揍你	1	male
那次你不想游泳单独和奥斯卡去呗	1	female
国防军已经在山西东部集合	1	male
慧敏也接到电话雪芹说感觉好恐怖	1	male
回到湘乡温暖的怀抱我的心被你伤了	1	female
然后说要跟他离婚他不同意	1	female
让你师兄多吃点黄豆	1	male
而且你还跟别人那么亲	1	female
允许我偶尔软弱一下	1	female
穷人干嘛呢哥一起出来玩儿啊	1	male
群里昨天游泳去了还不信吧	1	female
滑盖翻盖还是直板	1	female
轴承套圈车床车削	1	male
二娃在干嘛到现在想要那双鞋子	1	male
锦霞收到没有逛回来嗯	1	male
还行今天哈尔滨下雪了	1	male
参与分公司日藏和主体宣传的同时	1	female
性行为者不允许献血	1	female
你也准备个游泳裤衩儿	1	female
第二个不是说选择词性吗	1	female
送五指山宋书记怀酒	1	female
你下午又是耍完就走哈	1	female
我准备去玩英雄联盟了	1	female
等下翁凯喊我啊好的下午通知你啊	1	female
你老公好像喜欢摸胸我胸小没人摸	1	female
想搞个日子怀念和纪念他	1	female
说和我一起给娃过生日呢	1	male
咱兄妹来日方长哈哈	1	male
我局根据永泰县人民法院	1	female
还是在老翁那里好	1	female
我们是脑力劳动者比不上吴老板	1	male
哪怕你说王丽娟漂亮我都不说什么	1	female
程义军黄梅县公安局	1	female
港你是准备去湘潭玩吗	1	female
不和你扯了	1	female
就是那个勇敢者传说	1	female
说不定你就是以后的比尔盖茨呢	1	male
是我条件不允许啦	1	female
那几本不叫慈云寺了	1	female
好像买葡萄牙赢赔率比买德国赢低	1	male
坦胸漏乳勾引我	1	male
你们男生用词文雅点哈	1	female
准备逃啦	1	male
男娃女娃也好那你什么时候来镇江	1	male
秦淮花园靠东城世家好近的	1	male
我喜欢在屋里歪倒床上看	1	female
反正我不允许不	1	female
今日去陈萍萍新屋玩	1	male
欧阳丽君同我讲句中比宇东啊爱	1	male
放在包包的夹层或者行李箱	1	female
李铁军的电话让我咨询	1	female
我和葛怀学一班	1	male
没事你在哪瓮亚成家哦	1	female
铠甲勇士刑天小游戏	1	female
裙子有瑕疵就是裙边儿线开了	1	female
就耍手机在寝室还没有出去吃饭	1	female
保密了怀念和你们一起的日子	1	male
日前上报区民政局慈善会	1	male
你准备怀第二胎去了	1	female
经过你允许了再去呀	1	female
这是湿疹了么我冤枉那不是我说的	1	male
同在蓝天白云下	1	female
要捐角膜和器官	1	female
电脑怎么了我听徐亮说佳明	1	male
所谓学生证就是胸卡吗	1	female
昌汉丽轩权金城	1	female
以后就不是了我家教不允许	1	female
你准备去考勇进实验班吗	1	female
你问我我还以为你允许带两个呢	1	female
我怀疑你俩有同床关系	1	female
按同类型平均标准第四条	1	male
那群名字叫兄弟情深	1	female
表格中如何均匀分布	1	male
就要永远留在哈尔滨了工作啊	1	male
哎呀富翁厉害吗	1	male
或者我过来看	1	male
黄芳跟雪玉同一天也生了个男孩	1	female
不过女王穿铠甲就是不显胸	1	male
你这兄弟啊人家不愿意你还那个	1	male
白雪提前祝你生日快乐	1	male
是穷人你都不过来陪她了	1	female
然后在床上走几圈儿	1	female
你们不约会她昨天喊我今天来江阴	1	female
大池子干净标准的游泳池	1	male
那婚后就永远不能转好吧	1	male
仓库院墙外以横幅方式进行宣传	1	female
他还在向人们炫耀自己多么英勇	1	female
鹿鸣苑我知道你家在沟里你还穷么	1	female
我没钥匙我磁卡丢了	1	male
其实我不愿意裸辞主要是因为我妈	1	female
过往群众散发宣传品	1	female
育才杨轩说我啥没信呢	1	female
公益性捐赠应该属于营业外支出	1	female
你吃完了没舍命陪君子随便你定	1	male
那你和熊维志就这么僵着	1	male
等填完志愿再出来耍	1	female
说好的给我付车费呢	1	female
不经我允许他不敢上床	1	male
既然说我胖了就不能不做熊二呀	1	female
阿君君叫我听日去粤宝	1	male
那儿过瘾了都爽歪歪你来	1	female
给我晃蒙圈了一起滚犊子啊	1	male
我们准备年底回宜宾来耍哈	1	female
石家庄陆军学院读书	1	female
你以为呢康县娃太损了	1	male
他们是一群勇敢的人	1	female
瞎胡扯光给这又想挨熊类	1	male
是在怀化不怎么光吃产品	1	male
我说昨天晚上我就给张发	1	female
还玩西游将军令这些都不好玩儿了	1	female
这两天看熊培云的思想国	1	male
我仅代表群主向陈小兰同志平兄	1	male
风云兄有没有想我	1	female
三者之间并列主要是看前面的词性	1	male
我去辞职被领导劝下来了	1	female
第二个是猫女这个是寡妇	1	female
淮安市教育考试院	1	female
我的钱大部分在支付宝里了	1	male
那个日子永远都留给老公	1	female
为日均存款打好基础	1	male
小匀说他要辞职	1	male
我要是一直做品保或者工程的	1	female
不要英雄玩了卡了	1	male
而且还有其他游泳的项目	1	female
四川地震支援或者捐款	1	male
你不用军训哦	1	female
估计翁经理以为你们俩都懂	1	male
我寻思怎么可能有人叫什么歪的	1	male
你不敢无线网连不上要是我甩了你	1	female
你逼格高怎么只有喜羊羊熊出没	1	male
我爸妈都允许我和朋友玩了	1	male
情况不允许二天回来吃哈我这个	1	female
我群里的亲写了歌词	1	female
不过北京高院最终宣布是不成立	1	female
我都用插件跳雷涌和龙渊那个狂炎	1	female
你问过闫琳轩的个性签名啥意思吗	1	male
那条裙子是西班牙的一个牌子的	1	male
人冤枉他他都无所谓不解释	1	male
日原料科有两名员工辞职	1	female
还是把遗体捐赠给医学院好了	1	male
那么亲大约准备几号	1	female
您还有没有土豪还缺女人	1	male
来院时间即可帮你登记预约	1	female
下次如果黄永强再去的话	1	female
时间条件不允许有涂改痕迹	1	female
陈奕迅的孤独患者里有一些歌词	1	female
风起轩同意日资进入	1	female
洛奇英雄传黄金战币掉落物品	1	female
动销七件醉翁亭尉州大道	1	female
侵华日军改造小龙虾基因	1	female
群里好几个雪儿呢	1	female
我准备骑过去以后跑一圈	1	male
这个我不知道没有票可以进啊	1	male
锐臻就是不倒翁	1	male
而是看你一只手握不握的住	1	male
弄那个会损伤牙根	1	male
等你从苏州或者淮南买个麦克风	1	female
翁总在家里发呆呗	1	male
我说的是拥抱和接吻	1	male
上班可以耍手机呀	1	female
艺术学院	1	female
梁翁一觉自然醒	1	male
我最后找到空军总医院	1	male
晓霞会讲黄笑话	1	female
却见记者们涌了过来	1	male
要准备定花圈了	1	female
胖子是我们学校的熊二熊大	1	male
我妹妹要和我玩寻侠	1	female
我要升级追猎者	1	female
明勇林慧玲都有去啊没事给他们买	1	female
姐姐准备出去约会啦	1	male
特别是我准备要辞职的时候	1	female
甲方将被视作违约	1	female
